city_id,invader_id,media_id,timestamp_utc
BXL,BXL_39,3648112034718294249,2025-06-05T07:34:31.895430
BXL,BXL_40,3648112034718294249,2025-06-05T07:34:31.895442
BXL,BXL_41,3648112034718294249,2025-06-05T07:34:31.895455
BXL,BXL_42,3648112034718294249,2025-06-05T07:34:31.895467
CAPF,CAPF_01,3648150874937794915,2025-06-05T08:51:41.252700
CAPF,CAPF_02,3648150874937794915,2025-06-05T08:51:41.252784
CAPF,CAPF_03,3648150874937794915,2025-06-05T08:51:41.252801
CAPF,CAPF_04,3648150874937794915,2025-06-05T08:51:41.252816
CAPF,CAPF_05,3648150874937794915,2025-06-05T08:51:41.252829
CAPF,CAPF_06,3648150874937794915,2025-06-05T08:51:41.252842
CAPF,CAPF_07,3648150874937794915,2025-06-05T08:51:41.252855
CAPF,CAPF_08,3648150874937794915,2025-06-05T08:51:41.252867
CAPF,CAPF_09,3648150874937794915,2025-06-05T08:51:41.252880
CAPF,CAPF_10,3648150874937794915,2025-06-05T08:51:41.252893
CAZ,CAZ_01,3648194821320055424,2025-06-05T10:18:59.101948
CAZ,CAZ_02,3648194821320055424,2025-06-05T10:18:59.102028
CAZ,CAZ_03,3648194821320055424,2025-06-05T10:18:59.102050
CAZ,CAZ_04,3648194821320055424,2025-06-05T10:18:59.102066
CAZ,CAZ_05,3648194821320055424,2025-06-05T10:18:59.102078
CAZ,CAZ_06,3648194821320055424,2025-06-05T10:18:59.102103
CAZ,CAZ_07,3648194821320055424,2025-06-05T10:18:59.102123
CAZ,CAZ_08,3648194821320055424,2025-06-05T10:18:59.102136
CAZ,CAZ_09,3648194821320055424,2025-06-05T10:18:59.102148
CAZ,CAZ_10,3648194821320055424,2025-06-05T10:18:59.102171
CAZ,CAZ_11,3648194821320055424,2025-06-05T10:18:59.102184
CAZ,CAZ_12,3648194821320055424,2025-06-05T10:18:59.102196
CAZ,CAZ_13,3648194821320055424,2025-06-05T10:18:59.102207
CAZ,CAZ_14,3648194821320055424,2025-06-05T10:18:59.102219
CAZ,CAZ_15,3648194821320055424,2025-06-05T10:18:59.102231
CAZ,CAZ_16,3648194821320055424,2025-06-05T10:18:59.102243
CAZ,CAZ_17,3648194821320055424,2025-06-05T10:18:59.102254
CAZ,CAZ_18,3648194821320055424,2025-06-05T10:18:59.102266
CAZ,CAZ_19,3648194821320055424,2025-06-05T10:18:59.102278
CAZ,CAZ_20,3648194821320055424,2025-06-05T10:18:59.102290
CAZ,CAZ_21,3648194821320055424,2025-06-05T10:18:59.102302
CAZ,CAZ_22,3648247153701495077,2025-06-05T12:02:58.356579
CAZ,CAZ_23,3648247153701495077,2025-06-05T12:02:58.356933
CAZ,CAZ_24,3648247153701495077,2025-06-05T12:02:58.356960
CAZ,CAZ_25,3648247153701495077,2025-06-05T12:02:58.356975
CAZ,CAZ_26,3648247153701495077,2025-06-05T12:02:58.357009
CAZ,CAZ_27,3648247153701495077,2025-06-05T12:02:58.357024
CAZ,CAZ_28,3648247153701495077,2025-06-05T12:02:58.357037
CAZ,CAZ_29,3648247153701495077,2025-06-05T12:02:58.357049
CAZ,CAZ_30,3648247153701495077,2025-06-05T12:02:58.357062
CAZ,CAZ_31,3648247153701495077,2025-06-05T12:02:58.357075
CAZ,CAZ_32,3648247153701495077,2025-06-05T12:02:58.357087
CAZ,CAZ_33,3648247153701495077,2025-06-05T12:02:58.357099
CAZ,CAZ_34,3648247153701495077,2025-06-05T12:02:58.357112
CAZ,CAZ_35,3648247153701495077,2025-06-05T12:02:58.357124
CAZ,CAZ_36,3648247153701495077,2025-06-05T12:02:58.357136
CAZ,CAZ_37,3648247153701495077,2025-06-05T12:02:58.357149
CAZ,CAZ_38,3648247153701495077,2025-06-05T12:02:58.357161
CAZ,CAZ_39,3648247153701495077,2025-06-05T12:02:58.357174
CAZ,CAZ_40,3648247153701495077,2025-06-05T12:02:58.357186
CCU,CCU_01,3648292203194000093,2025-06-05T13:32:28.145680
CCU,CCU_02,3648292203194000093,2025-06-05T13:32:28.145711
CCU,CCU_03,3648292203194000093,2025-06-05T13:32:28.145719
CHAR,CHAR_01,3648311947259297028,2025-06-05T14:11:42.162874
CLR,CLR_01,3648345194492154897,2025-06-05T15:17:46.557624
CLR,CLR_02,3648345194492154897,2025-06-05T15:17:46.557656
CLR,CLR_03,3648345194492154897,2025-06-05T15:17:46.557665
CLR,CLR_04,3648345194492154897,2025-06-05T15:17:46.557671
CLR,CLR_05,3648345194492154897,2025-06-05T15:17:46.557676
CLR,CLR_06,3648345194492154897,2025-06-05T15:17:46.557681
CLR,CLR_07,3648345194492154897,2025-06-05T15:17:46.557686
CLR,CLR_08,3648345194492154897,2025-06-05T15:17:46.557690
CLR,CLR_09,3648345194492154897,2025-06-05T15:17:46.557695
CLR,CLR_10,3648345194492154897,2025-06-05T15:17:46.557699
CLR,CLR_11,3648345194492154897,2025-06-05T15:17:46.557704
CLR,CLR_12,3648345194492154897,2025-06-05T15:17:46.557709
CLR,CLR_13,3648345194492154897,2025-06-05T15:17:46.557713
CLR,CLR_14,3648345194492154897,2025-06-05T15:17:46.557718
CLR,CLR_15,3648345194492154897,2025-06-05T15:17:46.557723
CLR,CLR_16,3648345194492154897,2025-06-05T15:17:46.557727
CLR,CLR_17,3648345194492154897,2025-06-05T15:17:46.557732
CLR,CLR_18,3648345194492154897,2025-06-05T15:17:46.557736
CLR,CLR_19,3648345194492154897,2025-06-05T15:17:46.557741
CLR,CLR_20,3648345194492154897,2025-06-05T15:17:46.557745
CLR,CLR_21,3648345194492154897,2025-06-05T15:17:46.557750
CLR,CLR_22,3648364156739290725,2025-06-05T15:55:26.069257
CLR,CLR_23,3648364156739290725,2025-06-05T15:55:26.069330
CLR,CLR_24,3648364156739290725,2025-06-05T15:55:26.069349
CLR,CLR_25,3648364156739290725,2025-06-05T15:55:26.069381
CLR,CLR_26,3648364156739290725,2025-06-05T15:55:26.069399
CLR,CLR_27,3648364156739290725,2025-06-05T15:55:26.069439
CLR,CLR_28,3648364156739290725,2025-06-05T15:55:26.069456
CLR,CLR_29,3648364156739290725,2025-06-05T15:55:26.069472
CLR,CLR_30,3648364156739290725,2025-06-05T15:55:26.069488
CLR,CLR_31,3648364156739290725,2025-06-05T15:55:26.069503
CLR,CLR_32,3648364156739290725,2025-06-05T15:55:26.069518
CLR,CLR_33,3648364156739290725,2025-06-05T15:55:26.069534
CLR,CLR_34,3648364156739290725,2025-06-05T15:55:26.069549
CLR,CLR_35,3648364156739290725,2025-06-05T15:55:26.069564
CLR,CLR_36,3648364156739290725,2025-06-05T15:55:26.069580
CLR,CLR_37,3648364156739290725,2025-06-05T15:55:26.069595
CLR,CLR_38,3648364156739290725,2025-06-05T15:55:26.069610
CLR,CLR_39,3648364156739290725,2025-06-05T15:55:26.069625
CLR,CLR_40,3648364156739290725,2025-06-05T15:55:26.069640
CLR,CLR_41,3648364156739290725,2025-06-05T15:55:26.069655
CLR,CLR_42,3648364156739290725,2025-06-05T15:55:26.069671
CLR,CLR_43,3648397837503775986,2025-06-05T17:02:21.905435
CLR,CLR_44,3648397837503775986,2025-06-05T17:02:21.905525
CLR,CLR_45,3648397837503775986,2025-06-05T17:02:21.905545
CLR,CLR_46,3648397837503775986,2025-06-05T17:02:21.905564
CLR,CLR_47,3648397837503775986,2025-06-05T17:02:21.905581
CON,CON_01,3648440611393238262,2025-06-05T18:27:21.052472
CON,CON_02,3648440611393238262,2025-06-05T18:27:21.052509
DIJ,DIJ_01,3648494274341770894,2025-06-05T20:13:57.119031
DIJ,DIJ_02,3648494274341770894,2025-06-05T20:13:57.119256
DIJ,DIJ_03,3648494274341770894,2025-06-05T20:13:57.119271
DIJ,DIJ_04,3648494274341770894,2025-06-05T20:13:57.119283
DIJ,DIJ_05,3648494274341770894,2025-06-05T20:13:57.119295
DIJ,DIJ_06,3648494274341770894,2025-06-05T20:13:57.119306
DJBA,DJBA_01,3648529228866131098,2025-06-05T21:23:24.357859
DJBA,DJBA_02,3648529228866131098,2025-06-05T21:23:24.357923
DJBA,DJBA_03,3648529228866131098,2025-06-05T21:23:24.357939
DJBA,DJBA_04,3648529228866131098,2025-06-05T21:23:24.357953
DJBA,DJBA_05,3648529228866131098,2025-06-05T21:23:24.357966
DJBA,DJBA_06,3648529228866131098,2025-06-05T21:23:24.357979
DJBA,DJBA_07,3648529228866131098,2025-06-05T21:23:24.357992
DJBA,DJBA_08,3648529228866131098,2025-06-05T21:23:24.358005
DJBA,DJBA_09,3648529228866131098,2025-06-05T21:23:24.358017
DJBA,DJBA_10,3648529228866131098,2025-06-05T21:23:24.358030
DJBA,DJBA_11,3648529228866131098,2025-06-05T21:23:24.358042
DJBA,DJBA_12,3648529228866131098,2025-06-05T21:23:24.358054
DJBA,DJBA_13,3648529228866131098,2025-06-05T21:23:24.358067
DJBA,DJBA_14,3648529228866131098,2025-06-05T21:23:24.358079
DJBA,DJBA_15,3648529228866131098,2025-06-05T21:23:24.358091
DJBA,DJBA_16,3648529228866131098,2025-06-05T21:23:24.358103
DJBA,DJBA_17,3648529228866131098,2025-06-05T21:23:24.358116
DJBA,DJBA_18,3648529228866131098,2025-06-05T21:23:24.358129
DJBA,DJBA_19,3648529228866131098,2025-06-05T21:23:24.358141
DJBA,DJBA_20,3648529228866131098,2025-06-05T21:23:24.358153
DJBA,DJBA_21,3648529228866131098,2025-06-05T21:23:24.358165
DJBA,DJBA_22,3648551611870392004,2025-06-05T22:07:51.691958
DJBA,DJBA_23,3648551611870392004,2025-06-05T22:07:51.692006
DJBA,DJBA_24,3648551611870392004,2025-06-05T22:07:51.692019
DJBA,DJBA_25,3648551611870392004,2025-06-05T22:07:51.692030
DJBA,DJBA_26,3648551611870392004,2025-06-05T22:07:51.692057
DJBA,DJBA_27,3648551611870392004,2025-06-05T22:07:51.692068
DJBA,DJBA_28,3648551611870392004,2025-06-05T22:07:51.692088
DJBA,DJBA_29,3648551611870392004,2025-06-05T22:07:51.692100
DJBA,DJBA_30,3648551611870392004,2025-06-05T22:07:51.692110
DJBA,DJBA_31,3648551611870392004,2025-06-05T22:07:51.692120
DJBA,DJBA_32,3648551611870392004,2025-06-05T22:07:51.692131
DJBA,DJBA_33,3648551611870392004,2025-06-05T22:07:51.692141
DJBA,DJBA_34,3648551611870392004,2025-06-05T22:07:51.692151
DJBA,DJBA_35,3648551611870392004,2025-06-05T22:07:51.692161
DJBA,DJBA_36,3648551611870392004,2025-06-05T22:07:51.692171
DJBA,DJBA_37,3648551611870392004,2025-06-05T22:07:51.692189
DJBA,DJBA_38,3648551611870392004,2025-06-05T22:07:51.692199
DJBA,DJBA_39,3648551611870392004,2025-06-05T22:07:51.692210
DJBA,DJBA_40,3648551611870392004,2025-06-05T22:07:51.692220
DJBA,DJBA_41,3648551611870392004,2025-06-05T22:07:51.692230
DJBA,DJBA_42,3648551611870392004,2025-06-05T22:07:51.692240
DJBA,DJBA_43,3648611510858630907,2025-06-06T00:06:55.735548
DJBA,DJBA_44,3648611510858630907,2025-06-06T00:06:55.735892
DJBA,DJBA_45,3648611510858630907,2025-06-06T00:06:55.735909
DJBA,DJBA_46,3648611510858630907,2025-06-06T00:06:55.735923
DJBA,DJBA_47,3648611510858630907,2025-06-06T00:06:55.735970
DJBA,DJBA_48,3648611510858630907,2025-06-06T00:06:55.735984
DJBA,DJBA_49,3648611510858630907,2025-06-06T00:06:55.735996
DJBA,DJBA_50,3648611510858630907,2025-06-06T00:06:55.736008
DJBA,DJBA_51,3648611510858630907,2025-06-06T00:06:55.736021
DJBA,DJBA_52,3648611510858630907,2025-06-06T00:06:55.736033
DJBA,DJBA_53,3648611510858630907,2025-06-06T00:06:55.736045
DJBA,DJBA_54,3648611510858630907,2025-06-06T00:06:55.736057
DJBA,DJBA_55,3648611510858630907,2025-06-06T00:06:55.736069
DJBA,DJBA_56,3648611510858630907,2025-06-06T00:06:55.736080
DJBA,DJBA_57,3648611510858630907,2025-06-06T00:06:55.736092
DJBA,DJBA_58,3648611510858630907,2025-06-06T00:06:55.736104
DJN,DJN_01,3648652740565116545,2025-06-06T01:28:50.723845
DJN,DJN_02,3648652740565116545,2025-06-06T01:28:50.723916
DJN,DJN_03,3648652740565116545,2025-06-06T01:28:50.723942
DJN,DJN_04,3648652740565116545,2025-06-06T01:28:50.723961
DJN,DJN_05,3648652740565116545,2025-06-06T01:28:50.723978
DJN,DJN_06,3648652740565116545,2025-06-06T01:28:50.723994
DJN,DJN_07,3648652740565116545,2025-06-06T01:28:50.724010
DJN,DJN_08,3648652740565116545,2025-06-06T01:28:50.724026
DJN,DJN_09,3648652740565116545,2025-06-06T01:28:50.724042
DJN,DJN_10,3648652740565116545,2025-06-06T01:28:50.724057
DJN,DJN_11,3648652740565116545,2025-06-06T01:28:50.724072
DJN,DJN_13,3648652740565116545,2025-06-06T01:28:50.724087
DJN,DJN_14,3648652740565116545,2025-06-06T01:28:50.724102
DJN,DJN_15,3648652740565116545,2025-06-06T01:28:50.724117
DJN,DJN_16,3648652740565116545,2025-06-06T01:28:50.724132
DJN,DJN_17,3648652740565116545,2025-06-06T01:28:50.724147
DJN,DJN_18,3648652740565116545,2025-06-06T01:28:50.724162
DJN,DJN_19,3648652740565116545,2025-06-06T01:28:50.724177
DJN,DJN_20,3648652740565116545,2025-06-06T01:28:50.724192
DJN,DJN_21,3648652740565116545,2025-06-06T01:28:50.724207
DJN,DJN_22,3648652740565116545,2025-06-06T01:28:50.724222
DJN,DJN_23,3648679903372609609,2025-06-06T02:22:47.665809
DJN,DJN_12,3648679903372609609,2025-06-06T02:22:47.666076
ELT,ELT_01,3648737713600277576,2025-06-06T04:17:37.810595
ELT,ELT_02,3648737713600277576,2025-06-06T04:17:37.810691
FAO,FAO_01,3648754422088326884,2025-06-06T04:50:48.980265
FAO,FAO_02,3648754422088326884,2025-06-06T04:50:48.980311
FAO,FAO_03,3648754422088326884,2025-06-06T04:50:48.980335
FAO,FAO_04,3648754422088326884,2025-06-06T04:50:48.980353
FKF,FKF_01,3648851953161656426,2025-06-06T08:04:35.622527
FKF,FKF_02,3648851953161656426,2025-06-06T08:04:35.622640
FKF,FKF_03,3648851953161656426,2025-06-06T08:04:35.622685
FKF,FKF_04,3648851953161656426,2025-06-06T08:04:35.622703
FKF,FKF_05,3648851953161656426,2025-06-06T08:04:35.622718
FKF,FKF_06,3648851953161656426,2025-06-06T08:04:35.622741
FKF,FKF_07,3648851953161656426,2025-06-06T08:04:35.622756
FKF,FKF_08,3648851953161656426,2025-06-06T08:04:35.622769
FKF,FKF_09,3648851953161656426,2025-06-06T08:04:35.622784
FKF,FKF_10,3648851953161656426,2025-06-06T08:04:35.622798
FKF,FKF_11,3648851953161656426,2025-06-06T08:04:35.622812
FKF,FKF_12,3648851953161656426,2025-06-06T08:04:35.622825
FKF,FKF_13,3648851953161656426,2025-06-06T08:04:35.622839
FKF,FKF_14,3648851953161656426,2025-06-06T08:04:35.622852
FRQ,FRQ_01,3648907710393786243,2025-06-06T09:55:22.700893
FRQ,FRQ_02,3648907710393786243,2025-06-06T09:55:22.703005
FRQ,FRQ_03,3648907710393786243,2025-06-06T09:55:22.703038
FRQ,FRQ_04,3648907710393786243,2025-06-06T09:55:22.703051
FTBL,FTBL_01,3648936258831717908,2025-06-06T10:52:05.798794
FTBL,FTBL_02,3648936258831717908,2025-06-06T10:52:05.798863
FTBL,FTBL_03,3648936258831717908,2025-06-06T10:52:05.798882
FTBL,FTBL_04,3648936258831717908,2025-06-06T10:52:05.798894
FTBL,FTBL_05,3648936258831717908,2025-06-06T10:52:05.798905
FTBL,FTBL_06,3648936258831717908,2025-06-06T10:52:05.798915
FTBL,FTBL_07,3648936258831717908,2025-06-06T10:52:05.798926
FTBL,FTBL_08,3648936258831717908,2025-06-06T10:52:05.798936
FTBL,FTBL_09,3648936258831717908,2025-06-06T10:52:05.798946
FTBL,FTBL_10,3648936258831717908,2025-06-06T10:52:05.798957
FTBL,FTBL_11,3648936258831717908,2025-06-06T10:52:05.798976
FTBL,FTBL_12,3648936258831717908,2025-06-06T10:52:05.798987
FTBL,FTBL_13,3648936258831717908,2025-06-06T10:52:05.798997
FTBL,FTBL_14,3648936258831717908,2025-06-06T10:52:05.799007
FTBL,FTBL_15,3648936258831717908,2025-06-06T10:52:05.799018
FTBL,FTBL_16,3648936258831717908,2025-06-06T10:52:05.799028
FTBL,FTBL_17,3648936258831717908,2025-06-06T10:52:05.799038
FTBL,FTBL_18,3648936258831717908,2025-06-06T10:52:05.799049
FTBL,FTBL_19,3648936258831717908,2025-06-06T10:52:05.799059
FTBL,FTBL_21,3648936258831717908,2025-06-06T10:52:05.799069
FTBL,FTBL_22,3648936258831717908,2025-06-06T10:52:05.799079
FTBL,FTBL_23,3648983657352609735,2025-06-06T12:26:15.699889
FTBL,FTBL_24,3648983657352609735,2025-06-06T12:26:15.699986
FTBL,FTBL_25,3648983657352609735,2025-06-06T12:26:15.700015
FTBL,FTBL_26,3648983657352609735,2025-06-06T12:26:15.700033
FTBL,FTBL_27,3648983657352609735,2025-06-06T12:26:15.700049
FTBL,FTBL_28,3648983657352609735,2025-06-06T12:26:15.700065
FTBL,FTBL_29,3648983657352609735,2025-06-06T12:26:15.700080
FTBL,FTBL_30,3648983657352609735,2025-06-06T12:26:15.700095
FTBL,FTBL_31,3648983657352609735,2025-06-06T12:26:15.700111
FTBL,FTBL_32,3648983657352609735,2025-06-06T12:26:15.700126
FTBL,FTBL_33,3648983657352609735,2025-06-06T12:26:15.700142
FTBL,FTBL_34,3648983657352609735,2025-06-06T12:26:15.700157
FTBL,FTBL_35,3648983657352609735,2025-06-06T12:26:15.700180
FTBL,FTBL_36,3648983657352609735,2025-06-06T12:26:15.700197
FTBL,FTBL_37,3648983657352609735,2025-06-06T12:26:15.700212
FTBL,FTBL_38,3648983657352609735,2025-06-06T12:26:15.700227
FTBL,FTBL_39,3648983657352609735,2025-06-06T12:26:15.700242
FTBL,FTBL_40,3648983657352609735,2025-06-06T12:26:15.700258
FTBL,FTBL_41,3648983657352609735,2025-06-06T12:26:15.700274
FTBL,FTBL_42,3648983657352609735,2025-06-06T12:26:15.700289
FTBL,FTBL_43,3648983657352609735,2025-06-06T12:26:15.700305
FTBL,FTBL_44,3649012131568229612,2025-06-06T13:22:50.186163
FTBL,FTBL_45,3649012131568229612,2025-06-06T13:22:50.186553
FTBL,FTBL_46,3649012131568229612,2025-06-06T13:22:50.186570
FTBL,FTBL_20,3649012131568229612,2025-06-06T13:22:50.186584
GNV,GNV_01,3649056736674055797,2025-06-06T14:51:28.343211
GNV,GNV_02,3649056736674055797,2025-06-06T14:51:28.343474
GNV,GNV_03,3649056736674055797,2025-06-06T14:51:28.343489
GNV,GNV_04,3649056736674055797,2025-06-06T14:51:28.343500
GNV,GNV_05,3649056736674055797,2025-06-06T14:51:28.343511
GNV,GNV_06,3649056736674055797,2025-06-06T14:51:28.343521
GNV,GNV_07,3649056736674055797,2025-06-06T14:51:28.343531
GNV,GNV_08,3649056736674055797,2025-06-06T14:51:28.343541
GNV,GNV_09,3649056736674055797,2025-06-06T14:51:28.343551
GNV,GNV_10,3649056736674055797,2025-06-06T14:51:28.343561
GNV,GNV_11,3649056736674055797,2025-06-06T14:51:28.343571
GNV,GNV_12,3649056736674055797,2025-06-06T14:51:28.343581
GNV,GNV_13,3649056736674055797,2025-06-06T14:51:28.343591
GNV,GNV_14,3649056736674055797,2025-06-06T14:51:28.343601
GNV,GNV_15,3649056736674055797,2025-06-06T14:51:28.343632
GNV,GNV_16,3649056736674055797,2025-06-06T14:51:28.343643
GNV,GNV_17,3649056736674055797,2025-06-06T14:51:28.343653
GNV,GNV_18,3649056736674055797,2025-06-06T14:51:28.343663
GNV,GNV_19,3649056736674055797,2025-06-06T14:51:28.343673
GNV,GNV_20,3649056736674055797,2025-06-06T14:51:28.343683
GNV,GNV_21,3649056736674055797,2025-06-06T14:51:28.343692
GNV,GNV_22,3649094540539736349,2025-06-06T16:06:34.981918
GNV,GNV_23,3649094540539736349,2025-06-06T16:06:34.981996
GNV,GNV_24,3649094540539736349,2025-06-06T16:06:34.982023
GNV,GNV_25,3649094540539736349,2025-06-06T16:06:34.982054
GNV,GNV_26,3649094540539736349,2025-06-06T16:06:34.982072
GNV,GNV_27,3649094540539736349,2025-06-06T16:06:34.982088
GNV,GNV_28,3649094540539736349,2025-06-06T16:06:34.982103
GNV,GNV_29,3649094540539736349,2025-06-06T16:06:34.982119
GNV,GNV_30,3649094540539736349,2025-06-06T16:06:34.982134
GNV,GNV_31,3649094540539736349,2025-06-06T16:06:34.982150
GNV,GNV_32,3649094540539736349,2025-06-06T16:06:34.982165
GNV,GNV_33,3649094540539736349,2025-06-06T16:06:34.982181
GRN,GRN_01,3649117469793246270,2025-06-06T16:52:07.345298
GRN,GRN_02,3649117469793246270,2025-06-06T16:52:07.345648
GRN,GRN_03,3649117469793246270,2025-06-06T16:52:07.345675
GRN,GRN_04,3649117469793246270,2025-06-06T16:52:07.345698
GRN,GRN_05,3649117469793246270,2025-06-06T16:52:07.345712
GRN,GRN_06,3649117469793246270,2025-06-06T16:52:07.345725
GRN,GRN_07,3649117469793246270,2025-06-06T16:52:07.345737
GRN,GRN_08,3649117469793246270,2025-06-06T16:52:07.345749
GRN,GRN_09,3649117469793246270,2025-06-06T16:52:07.345761
GRN,GRN_10,3649117469793246270,2025-06-06T16:52:07.345774
GRN,GRN_11,3649117469793246270,2025-06-06T16:52:07.345786
GRN,GRN_12,3649117469793246270,2025-06-06T16:52:07.345798
GRN,GRN_13,3649117469793246270,2025-06-06T16:52:07.345810
GRN,GRN_14,3649117469793246270,2025-06-06T16:52:07.345822
GRN,GRN_15,3649117469793246270,2025-06-06T16:52:07.345834
GRN,GRN_16,3649117469793246270,2025-06-06T16:52:07.345846
GRN,GRN_17,3649117469793246270,2025-06-06T16:52:07.345858
GRN,GRN_18,3649117469793246270,2025-06-06T16:52:07.345870
GRN,GRN_19,3649117469793246270,2025-06-06T16:52:07.345882
GRN,GRN_20,3649117469793246270,2025-06-06T16:52:07.345894
GRN,GRN_21,3649117469793246270,2025-06-06T16:52:07.345906
GRN,GRN_22,3649154435318373205,2025-06-06T18:05:38.676066
GRN,GRN_23,3649154435318373205,2025-06-06T18:05:38.677128
GRN,GRN_24,3649154435318373205,2025-06-06T18:05:38.677152
GRN,GRN_25,3649154435318373205,2025-06-06T18:05:38.677167
GRN,GRN_26,3649154435318373205,2025-06-06T18:05:38.677181
GRN,GRN_27,3649154435318373205,2025-06-06T18:05:38.677318
GRN,GRN_28,3649154435318373205,2025-06-06T18:05:38.677360
GRN,GRN_29,3649154435318373205,2025-06-06T18:05:38.677383
GRN,GRN_30,3649154435318373205,2025-06-06T18:05:38.677397
GRN,GRN_31,3649154435318373205,2025-06-06T18:05:38.677411
GRN,GRN_32,3649154435318373205,2025-06-06T18:05:38.677423
GRN,GRN_33,3649154435318373205,2025-06-06T18:05:38.677435
GRN,GRN_34,3649154435318373205,2025-06-06T18:05:38.677471
GRN,GRN_35,3649154435318373205,2025-06-06T18:05:38.677724
GRN,GRN_36,3649154435318373205,2025-06-06T18:05:38.677737
GRN,GRN_37,3649154435318373205,2025-06-06T18:05:38.677748
GRN,GRN_38,3649154435318373205,2025-06-06T18:05:38.677758
GRN,GRN_39,3649154435318373205,2025-06-06T18:05:38.677769
GRN,GRN_40,3649154435318373205,2025-06-06T18:05:38.677779
GRN,GRN_41,3649154435318373205,2025-06-06T18:05:38.677789
GRN,GRN_42,3649154435318373205,2025-06-06T18:05:38.677799
GRN,GRN_43,3649201712951141945,2025-06-06T19:39:29.644640
GRN,GRN_44,3649201712951141945,2025-06-06T19:39:29.644674
GRN,GRN_45,3649201712951141945,2025-06-06T19:39:29.644682
GRN,GRN_46,3649201712951141945,2025-06-06T19:39:29.644691
GRN,GRN_47,3649201712951141945,2025-06-06T19:39:29.644697
GRN,GRN_48,3649201712951141945,2025-06-06T19:39:29.644704
GRN,GRN_49,3649201712951141945,2025-06-06T19:39:29.644710
GRN,GRN_50,3649201712951141945,2025-06-06T19:39:29.644717
GRN,GRN_51,3649201712951141945,2025-06-06T19:39:29.644728
GRN,GRN_52,3649201712951141945,2025-06-06T19:39:29.644735
GRN,GRN_53,3649201712951141945,2025-06-06T19:39:29.644741
GRN,GRN_54,3649201712951141945,2025-06-06T19:39:29.644747
GRN,GRN_55,3649201712951141945,2025-06-06T19:39:29.644754
GRN,GRN_56,3649201712951141945,2025-06-06T19:39:29.644760
GRN,GRN_57,3649201712951141945,2025-06-06T19:39:29.644767
GRU,GRU_01,3649254915105126918,2025-06-06T21:25:13.689108
GRU,GRU_02,3649254915105126918,2025-06-06T21:25:13.689158
GRU,GRU_03,3649254915105126918,2025-06-06T21:25:13.689172
HALM,HALM_01,3649304622580980794,2025-06-06T23:04:00.154644
HALM,HALM_02,3649304622580980794,2025-06-06T23:04:00.154728
HK,HK_01,3649343596431392202,2025-06-07T00:21:26.572412
HK,HK_02,3649343596431392202,2025-06-07T00:21:26.572517
HK,HK_03,3649343596431392202,2025-06-07T00:21:26.572545
HK,HK_04,3649343596431392202,2025-06-07T00:21:26.572560
HK,HK_05,3649343596431392202,2025-06-07T00:21:26.572573
HK,HK_06,3649343596431392202,2025-06-07T00:21:26.572597
HK,HK_07,3649343596431392202,2025-06-07T00:21:26.572610
HK,HK_08,3649343596431392202,2025-06-07T00:21:26.572622
HK,HK_09,3649343596431392202,2025-06-07T00:21:26.572635
HK,HK_10,3649343596431392202,2025-06-07T00:21:26.572647
HK,HK_12,3649343596431392202,2025-06-07T00:21:26.572660
HK,HK_13,3649343596431392202,2025-06-07T00:21:26.572672
HK,HK_14,3649343596431392202,2025-06-07T00:21:26.572691
HK,HK_16,3649343596431392202,2025-06-07T00:21:26.572703
HK,HK_17,3649343596431392202,2025-06-07T00:21:26.572727
HK,HK_18,3649343596431392202,2025-06-07T00:21:26.572739
HK,HK_19,3649343596431392202,2025-06-07T00:21:26.572752
HK,HK_20,3649343596431392202,2025-06-07T00:21:26.572772
HK,HK_21,3649343596431392202,2025-06-07T00:21:26.572785
HK,HK_22,3649343596431392202,2025-06-07T00:21:26.572797
HK,HK_23,3649343596431392202,2025-06-07T00:21:26.572808
HK,HK_24,3649391374610617401,2025-06-07T01:56:23.191410
HK,HK_25,3649391374610617401,2025-06-07T01:56:23.191902
HK,HK_26,3649391374610617401,2025-06-07T01:56:23.191925
HK,HK_27,3649391374610617401,2025-06-07T01:56:23.191943
HK,HK_28,3649391374610617401,2025-06-07T01:56:23.191959
HK,HK_29,3649391374610617401,2025-06-07T01:56:23.191975
HK,HK_30,3649391374610617401,2025-06-07T01:56:23.191991
HK,HK_31,3649391374610617401,2025-06-07T01:56:23.192006
HK,HK_32,3649391374610617401,2025-06-07T01:56:23.192022
HK,HK_33,3649391374610617401,2025-06-07T01:56:23.192038
HK,HK_34,3649391374610617401,2025-06-07T01:56:23.192054
HK,HK_35,3649391374610617401,2025-06-07T01:56:23.192070
HK,HK_36,3649391374610617401,2025-06-07T01:56:23.192086
HK,HK_37,3649391374610617401,2025-06-07T01:56:23.192102
HK,HK_38,3649391374610617401,2025-06-07T01:56:23.192118
HK,HK_39,3649391374610617401,2025-06-07T01:56:23.192142
HK,HK_40,3649391374610617401,2025-06-07T01:56:23.192175
HK,HK_41,3649391374610617401,2025-06-07T01:56:23.192193
HK,HK_42,3649391374610617401,2025-06-07T01:56:23.192210
HK,HK_43,3649391374610617401,2025-06-07T01:56:23.192226
HK,HK_44,3649391374610617401,2025-06-07T01:56:23.192242
HK,HK_45,3649444123033366058,2025-06-07T03:41:11.747013
HK,HK_46,3649444123033366058,2025-06-07T03:41:11.747069
HK,HK_47,3649444123033366058,2025-06-07T03:41:11.747310
